query_index,caption_id,image_id,semantic_id,split,pattern_id,palette_id,motif,orientation,composition,symmetry,ambiguity_level,template_id,is_canonical,text_row_index,relevant_image_row_index,relevant_rank,top1_image_id,top1_score,relevant_score,positive_margin,recall_at_1,recall_at_5,mrr,ndcg_at_10
268,CAP-V2_054-TPL_04,V2_054,SEM-C4C38215AF96E506,ood_both,chevrons_diagonal,morado_gris_rosa,chevrones,diagonal,bandas,repetitiva,medio,TPL_04,false,268,53,6,V2_036,0.333063334227,0.281111866236,-0.051951467991,0.000000000000,0.000000000000,0.166666666667,0.356207187108
269,CAP-V2_054-TPL_05,V2_054,SEM-C4C38215AF96E506,ood_both,chevrons_diagonal,morado_gris_rosa,chevrones,diagonal,bandas,repetitiva,medio,TPL_05,false,269,53,5,V2_036,0.353218019009,0.323630839586,-0.029587179422,0.000000000000,1.000000000000,0.200000000000,0.386852807235
270,CAP-V2_055-TPL_01,V2_055,SEM-B3C4DB2C1AD51CA9,ood_both,circles_concentric,verde_ocre_crema,círculos concéntricos,radial,central,radial,bajo,TPL_01,true,270,54,1,V2_055,0.349800050259,0.349800050259,0.028850257397,1.000000000000,1.000000000000,1.000000000000,1.000000000000
271,CAP-V2_055-TPL_02,V2_055,SEM-B3C4DB2C1AD51CA9,ood_both,circles_concentric,verde_ocre_crema,círculos concéntricos,radial,central,radial,bajo,TPL_02,false,271,54,1,V2_055,0.326902806759,0.326902806759,0.017136335373,1.000000000000,1.000000000000,1.000000000000,1.000000000000
272,CAP-V2_055-TPL_03,V2_055,SEM-B3C4DB2C1AD51CA9,ood_both,circles_concentric,verde_ocre_crema,círculos concéntricos,radial,central,radial,bajo,TPL_03,false,272,54,1,V2_055,0.321671247482,0.321671247482,0.010356545448,1.000000000000,1.000000000000,1.000000000000,1.000000000000
273,CAP-V2_055-TPL_04,V2_055,SEM-B3C4DB2C1AD51CA9,ood_both,circles_concentric,verde_ocre_crema,círculos concéntricos,radial,central,radial,bajo,TPL_04,false,273,54,1,V2_055,0.294609069824,0.294609069824,0.005690604448,1.000000000000,1.000000000000,1.000000000000,1.000000000000
274,CAP-V2_055-TPL_05,V2_055,SEM-B3C4DB2C1AD51CA9,ood_both,circles_concentric,verde_ocre_crema,círculos concéntricos,radial,central,radial,bajo,TPL_05,false,274,54,1,V2_055,0.329168707132,0.329168707132,0.014873951674,1.000000000000,1.000000000000,1.000000000000,1.000000000000
275,CAP-V2_056-TPL_01,V2_056,SEM-1076CAB99B86DF83,ood_both,circles_concentric,morado_gris_rosa,círculos concéntricos,radial,central,radial,bajo,TPL_01,true,275,55,1,V2_056,0.348027378321,0.348027378321,0.023250490427,1.000000000000,1.000000000000,1.000000000000,1.000000000000
276,CAP-V2_056-TPL_02,V2_056,SEM-1076CAB99B86DF83,ood_both,circles_concentric,morado_gris_rosa,círculos concéntricos,radial,central,radial,bajo,TPL_02,false,276,55,1,V2_056,0.335076332092,0.335076332092,0.019711077213,1.000000000000,1.000000000000,1.000000000000,1.000000000000
277,CAP-V2_056-TPL_03,V2_056,SEM-1076CAB99B86DF83,ood_both,circles_concentric,morado_gris_rosa,círculos concéntricos,radial,central,radial,bajo,TPL_03,false,277,55,1,V2_056,0.335884332657,0.335884332657,0.024852931499,1.000000000000,1.000000000000,1.000000000000,1.000000000000
278,CAP-V2_056-TPL_04,V2_056,SEM-1076CAB99B86DF83,ood_both,circles_concentric,morado_gris_rosa,círculos concéntricos,radial,central,radial,bajo,TPL_04,false,278,55,1,V2_056,0.303581058979,0.303581058979,0.014796257019,1.000000000000,1.000000000000,1.000000000000,1.000000000000
279,CAP-V2_056-TPL_05,V2_056,SEM-1076CAB99B86DF83,ood_both,circles_concentric,morado_gris_rosa,círculos concéntricos,radial,central,radial,bajo,TPL_05,false,279,55,1,V2_056,0.332030206919,0.332030206919,0.018728673458,1.000000000000,1.000000000000,1.000000000000,1.000000000000
